"","NR2F1","CREB1","HLF","FOXA2","NHLH1","GABPA","PBX1","ELK4","SOX9","TEAD1","TAL1..TCF3","ETS1","REL","CEBPA","ZEB1","RELA","ELF5","CTCF","SOX2","TFCP2","FOXA1","CEBPB","ELF1","ERG","FOSL1","JUN","JUND.var.2.","MYOD1","MYOG","RFX1","RFX5","RUNX2","STAT1..STAT2","TCF3","EHF","RFX2","ATF3","ELF3","ELF4","ETV6","GRHL1","JDP2.var.2.","MSC","MYF6","NEUROG2","NFIA","NKX2.3","NKX2.8","RUNX3","SPIC","TFAP4","ZBTB18","SNAI2","ETV1","ETV2","ETV4","ETV5","IRF7","MEIS2","MEIS3","PKNOX1","PKNOX2","TGIF1","RFX3","RFX4","TBX4","TBX5","FIGLA","TCF4","BATF3","CEBPD","CEBPE","CEBPG","FOXD2","FOXO6","RXRB","RXRG","SOX8","ASCL1","GRHL2","NEUROD1","PBX2","PBX3","SIX1","SIX2","SOX13","TWIST1","ZNF384","FOSL1..JUN.var.2.","FOSL2..JUND.var.2.","PPARA..RXRA","ATOH1.var.2.","ATOH7","BHLHA15.var.2.","FERD3L","HNF4A.var.2.","IKZF1","NFIX.var.2.","NHLH2","NR2F1.var.2.","NR6A1","PPARD","SNAI1","SNAI3","THRB","ASCL1.var.2.","ATF2","BHLHE22.var.2.","CEBPG.var.2.","HAND2","MEIS1.var.2.","MEIS2.var.2.","MYF5","NEUROG2.var.2.","NFIB","TCF12.var.2.","FOXA3"
"RFX5",-0.462838117896822,-0.407145469477625,-0.420145756955856,0.440810124785375,0.441868827350681,0.180522508320479,-0.29014111771783,-0.269844029536171,0.753803887272666,0.337258106280859,0.427690817673076,0.472049889024881,0.371325153190749,0.483534428202257,-0.13956213222493,-0.443039242583054,-0.434310620150318,-0.461090736582643,0.287471099094804,-0.448679615048298,0.367452306970952,0.322232482513059,0.51927729018785,-0.438042275895225,0.450502133903887,-0.466322392228949,0.35375118379851,0.157883084162961,0.190820354455476,0.149743001140181,1,-0.515092260206303,-0.529975235856759,-0.592370441675306,-0.231570987607642,-0.565895412712291,-0.199297586946312,-0.201281441812258,0.547246242052045,-0.511999375018379,-0.511999375018379,-0.47842879182977,0.469792073638234,0.469205387698859,0.472518177521003,-0.185279501130053,0.387303142916041,0.407287291102148,-0.488180183558365,-0.516249196409019,-0.389266452438056,-0.409382068330374,-0.444882310798069,-0.488657244058558,0.635373618783086,-0.106185765914072,-0.0854016304478567,0.378758620571357,-0.504700553396279,-0.477461661438959,-0.46073580668065,-0.498201539731045,0.393038016203571,0.259771951115206,0.125203375909778,-0.461759013592241,0.354520112051933,0.39963096280232,0.408238725720038,-0.482815025713224,-0.49049109378097,0.384575370107434,-0.454273939567204,-0.153413817900917,-0.0139607616222606,-0.374534561477655,-0.491261940493928,-0.203991893182382,-0.436554540170835,0.280776584998117,-0.4639370610976,-0.5013502266243,-0.407987234055893,-0.439194283528661,-0.491412468858958,0.15617770621839,-0.490343059229609,-0.193747444890084,-0.279014779243187,0.480535325820576,0.485131264199854,-0.361354440096785,0.388974545455203,0.308058903359958,0.315090595653725,0.209535343895715,0.22031725629681,0.351701077290871,-0.29454610049411,-0.292819997270386,-0.201877587773148,0.247200470390305,0.45480207451829,0.378595907823689,-0.520719715908708,-0.448845042500453,-0.400083083828449,-0.544538433604563,-0.24839748928347,-0.266824382669567,0.502709369266942,-0.517124754246846,-0.455388956748951,-0.490279632801642,-0.476505650138348,0.51041050759662,-0.454444956861769
"RUNX2",0.6546768149669,0.550285987085044,0.636041865935054,-0.528448364949641,-0.541624932233039,0.111474903182031,0.353325007633456,0.338011997789248,-0.619693793859146,-0.212414272465108,-0.370903668757308,-0.529796816660083,-0.300047838988721,-0.665446048780435,0.244068040160074,0.662766545709157,0.641101168848071,0.633461877203616,-0.501027332172728,0.662234232617666,-0.634331483573194,-0.603336458714122,-0.520513111000518,0.642647230343476,-0.596966202495761,0.655781966237524,-0.589096142193947,0.0187483089284238,-0.0229124429894172,-0.00869195142584723,-0.515092260206303,1,0.883872686442924,0.765144362932366,0.406463337266505,0.764516648568312,0.370342136054521,0.361714296569657,-0.711736716216006,0.601088021155667,0.601088021155667,0.630885812548943,-0.672760637555788,-0.666327964441733,-0.674611368003992,0.0605746661059072,-0.598249954074374,-0.623934823538035,0.701178146038166,0.576411730443987,0.490142801885305,0.523894831630324,0.566402616841378,0.595789404385682,-0.59364305125147,0.211722416956035,0.148186019445917,-0.6148856243963,0.727712162176263,0.6713280125881,0.683511283567426,0.689815442934189,-0.592039887218294,-0.242588400704364,-0.320036083948722,0.648175450064255,-0.588465846136797,-0.60210260353396,-0.615029716363924,0.645465671124501,0.649774274070241,-0.588347432723077,0.674383328162068,0.262655602937247,-0.119388597310873,0.511878866522132,0.663530008967871,0.244346609739116,0.655208341826085,-0.420682227815989,0.674295285965451,0.695525004322593,0.61247726882076,0.662962074534819,0.700942510402009,-0.365740671870673,0.650562057280431,0.0640879112213022,0.131068141712518,-0.677130996588821,-0.690109870630025,0.482663875837956,-0.451329884059327,-0.328536913489894,-0.38373683611897,-0.206829601921993,-0.260486231142847,-0.239425653665132,0.153412280590979,0.212696723352083,0.0789752366419659,-0.261349166783501,-0.654036939821849,-0.530612576425047,0.717868222017702,0.682476056768145,0.615611923066301,0.651334252656459,0.408058919812004,0.424266418922492,-0.682681516299299,0.668854805866265,0.580783313170495,0.650716233979087,0.635949277524025,-0.748415493023255,0.63297402050297
"STAT1::STAT2",0.652107936121827,0.529718615879251,0.591801736735952,-0.514986679121009,-0.520724525045653,0.0716534769153917,0.367635642314929,0.350737482558294,-0.62701339595068,-0.20722683451232,-0.364651688450087,-0.510044992573948,-0.292028051921224,-0.655775510407712,0.248109994803293,0.611594828813955,0.597815153885559,0.613139535181818,-0.514901278077105,0.611646824260298,-0.618535393662304,-0.590193778918225,-0.508224209708279,0.597967436538199,-0.585477274186415,0.625327310628183,-0.56538705212529,0.0160048069831609,-0.0233410943582438,-0.00726108689226391,-0.529975235856759,0.883872686442924,1,0.746479406872633,0.342955433961522,0.744140175652371,0.303921223303741,0.299416606837583,-0.702281723445868,0.600332518213401,0.600332518213401,0.599971913752825,-0.645271058057314,-0.638694629889731,-0.64826747570097,0.0735387533850313,-0.56558640320723,-0.595524088555222,0.658122348714161,0.612461304463288,0.485297172663703,0.520576201445372,0.549856520487953,0.568671448333405,-0.62047956810072,0.216025184341674,0.155530472268504,-0.57527996633675,0.680240598551957,0.643347608150811,0.628405402678478,0.658825079148822,-0.572538742290269,-0.210510031797108,-0.332599460179175,0.610622789713405,-0.550378640727596,-0.590827822107182,-0.587227387698953,0.608747113329293,0.614039291266168,-0.559007231103154,0.620995236956548,0.265109150798797,-0.119308984497127,0.495069274753973,0.624299668433597,0.258371659750138,0.605454377650379,-0.393338410738194,0.635688886913542,0.698389059433442,0.60900294173446,0.606245006734041,0.658499263720016,-0.376695292775369,0.614983076067862,0.0813000478663345,0.207074233607981,-0.656982328238061,-0.668165283318297,0.488104273530423,-0.419072650887126,-0.298398260115252,-0.347857299301195,-0.17626554520968,-0.222423586139728,-0.235504998585841,0.229305780418407,0.217858944354183,0.0952486968674296,-0.228021568454912,-0.641765464552673,-0.51729247487048,0.679681721494759,0.630644134522588,0.607590693554531,0.671576488094117,0.348535423650698,0.362453460185211,-0.674590287563163,0.636483210426577,0.566707192479572,0.614986917017314,0.596830208245713,-0.718433776016071,0.614310802714049
"TCF3",0.680505487758312,0.591832987671104,0.716336852547836,-0.587858903787586,-0.595354968320165,0.0785978182279514,0.356411815644101,0.342496769365034,-0.693145171712539,-0.276683446511763,-0.43204932959502,-0.579085639175491,-0.366858088774146,-0.6872944247646,0.228445693442549,0.766747515428456,0.731264400075464,0.714639806467789,-0.502509486802746,0.76856723255859,-0.651587756278025,-0.610435719111543,-0.592026411412575,0.734084105761552,-0.61957678066487,0.746410215932605,-0.608080593926198,-0.0403683099214465,-0.0781467338372701,-0.0695619545203245,-0.592370441675306,0.765144362932366,0.746479406872633,1,0.442311776322471,0.935628917494306,0.402472285201087,0.403139020155418,-0.755723977214378,0.707874151907526,0.707874151907526,0.760870870984294,-0.726126347152527,-0.721073348780637,-0.724113879107013,0.0823929307900752,-0.625431946029659,-0.658112461973375,0.795669863152481,0.575512292958872,0.565495686234929,0.60812299841068,0.611146498211135,0.742985686213866,-0.662849275606449,0.19788748969423,0.133993766907769,-0.645830495764025,0.828522307310414,0.741501909469157,0.788945703718322,0.80092762469074,-0.621771515685943,-0.287978836292191,-0.287161186418832,0.757976803558415,-0.611382683548694,-0.634388795949618,-0.644872348485304,0.787148659123983,0.791641426237508,-0.62493656919139,0.78777994371597,0.250881403344332,-0.0923867001556316,0.540908449759817,0.799977339085651,0.248488576853076,0.755266257540966,-0.478021507174238,0.752520159602817,0.724444512307183,0.635451427968643,0.771308374857127,0.790150577052966,-0.333883777842146,0.78780661451078,0.0902421556275165,0.096704091479874,-0.724531253301622,-0.74131994384467,0.487406230748364,-0.49660243894084,-0.360541872016891,-0.412636975449571,-0.235842943453797,-0.281919821834771,-0.313269825547784,0.121522410793049,0.245330444765652,0.100012041602763,-0.290687574903238,-0.665435128572652,-0.572902501569176,0.84889045239732,0.780704352047685,0.637513689735378,0.650036302723398,0.464422441837397,0.484974295226293,-0.72080329582946,0.81180851403121,0.623758983491317,0.787767004843806,0.779417382664551,-0.790530706516384,0.707034692672635
"EHF",0.311259649660915,0.358104312553557,0.554276353905463,-0.377017594870397,-0.375568606006642,0.27790730375059,0.185560163875347,0.193629630205501,-0.316253713452699,-0.00405563957286339,-0.12827612869914,-0.30758404973942,-0.0990624399573775,-0.429749139113645,0.184577408713656,0.541301706441653,0.51833327916905,0.434993296845646,-0.231425524364026,0.57328743028485,-0.422944219548751,-0.404728888774307,-0.308572541456526,0.513352713904984,-0.38430388942667,0.485825800916537,-0.460282527581785,0.160178903252431,0.135368794934389,0.0949633209698235,-0.231570987607642,0.406463337266505,0.342955433961522,0.442311776322471,1,0.435317690296342,0.957556112221196,0.939482998900498,-0.412815850728659,0.303162506088132,0.303162506088132,0.471465749678673,-0.478285932188303,-0.47203949164219,-0.47166450097122,-0.125061288828266,-0.470727840425857,-0.484311249312128,0.5682587913232,0.108074294693936,0.256982278423242,0.278715675439288,0.356848384358822,0.43258163980394,-0.192868247861878,0.163172661273157,0.115938712756582,-0.508845780299314,0.561792115644838,0.476373526293879,0.581283147591425,0.514196936661827,-0.433325342523553,-0.159478537292757,-0.123532348180237,0.53565503814489,-0.480305681188483,-0.425396529367706,-0.469813711367894,0.492333165389966,0.492974483260547,-0.453108846980571,0.585577802284467,0.205741857291011,-0.113472873290118,0.310861475992106,0.518479125172474,0.119008413329203,0.57706026112144,-0.317203851031642,0.535119599742661,0.295257757724857,0.277567982536116,0.566503016473784,0.56372865712595,-0.160772774332571,0.497597220958444,-0.119782823841537,-0.22045935036643,-0.467602325552116,-0.482979528223358,0.266525924603076,-0.299514515655692,-0.195035871609079,-0.274075779755127,-0.117962508358896,-0.195145620108743,-0.0371088944784346,-0.20994653495825,-0.00429649191095899,-0.13052837285186,-0.154608316814853,-0.435114894307366,-0.386195852590173,0.536308384753683,0.590456472287387,0.295864181611586,0.191550492132926,0.8231541996709,0.846342636273986,-0.429162242456495,0.477064263247929,0.359147710092835,0.497435426167845,0.508226223816237,-0.551974218791958,0.446807056233652
"RFX2",0.688488197397151,0.587345561429802,0.708795622611703,-0.573919263590494,-0.58230375937712,0.0976322222625751,0.359631119618134,0.346863649493525,-0.670881904094385,-0.261391114025835,-0.4163242842537,-0.567904063812812,-0.35180696454261,-0.687713965229,0.240231050121869,0.751611198940161,0.727347128778623,0.709505233377536,-0.507553775309315,0.750475855041002,-0.654318914663856,-0.620165991038575,-0.576467073036718,0.725834910663606,-0.615288473710527,0.734403172734914,-0.605573865627553,-0.0262743840210357,-0.0652519228671197,-0.0556703071708214,-0.565895412712291,0.764516648568312,0.744140175652371,0.935628917494306,0.435317690296342,1,0.397353928440354,0.397429214285185,-0.742252329869098,0.678623391758083,0.678623391758083,0.732638406399095,-0.720001861186667,-0.714380665172095,-0.717563463592815,0.0782335296454,-0.623286494893032,-0.654602901483226,0.782099670344259,0.571521923853126,0.549457677080811,0.587355115952154,0.604837241661824,0.707948484880524,-0.640243690457064,0.207743007143143,0.143058417318324,-0.646754832292468,0.817704272424813,0.732006570752026,0.77728627623603,0.784730320981956,-0.621590534090135,-0.286134188305586,-0.296558910765385,0.739936412299218,-0.609474699962771,-0.63191114769784,-0.640772796018601,0.758677480667031,0.761010371681,-0.622421280244756,0.770606983883914,0.26009606324409,-0.0999650358799154,0.541693113598643,0.772187112041813,0.252873854145092,0.739013946803125,-0.469403494396163,0.743322481604368,0.732957387625793,0.644101991770004,0.75884753912562,0.776722682712154,-0.345406506210375,0.759845618059097,0.0852170276546612,0.0958846686906845,-0.720132606254718,-0.736753041291572,0.490669302079422,-0.492307865064109,-0.359634353370009,-0.414858569329381,-0.23631347612951,-0.28838533987458,-0.29594035693091,0.120713846657878,0.240791555627757,0.0964517694308684,-0.291482215025678,-0.672044063775684,-0.563688354710018,0.823303883219069,0.766922853458481,0.648343702434729,0.648316282742865,0.452410590747348,0.474006619602015,-0.713074444733279,0.77860385291962,0.620608908331252,0.759826578669637,0.748479231315284,-0.784045220891858,0.698331352074245
"ATF3",0.276945419966916,0.332075569761113,0.526735185955334,-0.350435699524885,-0.349255343657232,0.276786903637129,0.158567655600987,0.16773280752907,-0.276937964645841,0.00786198234331317,-0.104536492027626,-0.277299823877319,-0.0806383484276996,-0.389013739846011,0.165952318784148,0.510567766296491,0.487737957284805,0.406924558521851,-0.200413050058358,0.541135942262521,-0.389613573059201,-0.375040872988864,-0.280403173035686,0.481976435766612,-0.349098317157875,0.45291902226242,-0.429398588057702,0.156987038286709,0.135476961769706,0.0930869920893742,-0.199297586946312,0.370342136054521,0.303921223303741,0.402472285201087,0.957556112221196,0.397353928440354,1,0.918911384221099,-0.36797866650517,0.272883065598849,0.272883065598849,0.442580933679696,-0.440752992844917,-0.434290147293617,-0.432529010945655,-0.130552384818658,-0.437055047518513,-0.448759913796935,0.536362366995699,0.0689869311776813,0.228965449934884,0.246624947307097,0.326733866938134,0.408969420584051,-0.154985701705289,0.148709324470747,0.10445564458671,-0.476024717702176,0.523967819761397,0.449150033688946,0.549484235797136,0.479060138246013,-0.397988515784023,-0.150759221669326,-0.10298970742797,0.507658541173314,-0.446633887414318,-0.389647023484716,-0.434991968051971,0.464943584914933,0.465465596584421,-0.417652883209412,0.554346877209634,0.187048658341468,-0.105248210835029,0.28704336825279,0.489967367800246,0.0961550427600543,0.546841777010986,-0.292709700109208,0.503379348311802,0.261130369369444,0.249330068496803,0.538018161595174,0.531753604795052,-0.138148223011016,0.470230605894677,-0.124934622429316,-0.245190102064351,-0.427179084248138,-0.443025891453183,0.236128929038038,-0.278144680647562,-0.179345574756198,-0.257166506773502,-0.112011416865315,-0.18420239898076,-0.022528852947252,-0.23587826327022,-0.0153573730293257,-0.136876052058601,-0.145274934022692,-0.397251740666767,-0.351885302830051,0.502590635353064,0.557176374059467,0.268731460128902,0.150350985580307,0.806694246775772,0.829139924423475,-0.385882180732234,0.446624922532185,0.327792287327902,0.470098823397877,0.482243752172192,-0.513463341943608,0.413636187921066
"ELF3",0.271903373112716,0.33542494505878,0.522210012852064,-0.345093198724071,-0.34302385125672,0.257825422689075,0.143790536576768,0.153360797683257,-0.273094115496266,-0.00550240642587677,-0.11422832316771,-0.277317621930493,-0.0964818922559193,-0.373189189444712,0.148512859379472,0.511666083479808,0.487079977803589,0.402605463331993,-0.184526549083323,0.544181226799526,-0.376889881022503,-0.359275485560886,-0.281876849941895,0.479988560367131,-0.331547042668482,0.45074862360875,-0.424330580478091,0.13969941829752,0.1186673917124,0.0793539239332556,-0.201281441812258,0.361714296569657,0.299416606837583,0.403139020155418,0.939482998900498,0.397429214285185,0.918911384221099,1,-0.358702688702778,0.266722386955546,0.266722386955546,0.442371141113482,-0.436493168213534,-0.430099455666043,-0.42809875107072,-0.113417824101404,-0.432353249915599,-0.444345210372461,0.53384239898355,0.0613474442961939,0.245679582702092,0.262016436181293,0.328839714526777,0.41157568087987,-0.15380904004372,0.132304948687444,0.0857433008466758,-0.471336876762487,0.525170632603097,0.438586987578996,0.551920392451897,0.479232380913299,-0.3943680149317,-0.160485082095884,-0.085542499155977,0.506295876828542,-0.444674771643381,-0.383025749721251,-0.428992296930564,0.467748793569942,0.467116450958814,-0.415152302673421,0.55753902948869,0.168351195736775,-0.0842626570695248,0.29015974885985,0.494485510181703,0.0823439128182741,0.548331207572614,-0.296951689726219,0.496008032893255,0.25425856947106,0.241316469572308,0.536943321954896,0.528169196607071,-0.119579064989902,0.472379848837592,-0.109803585074352,-0.258248555266936,-0.422503357142832,-0.437552961017305,0.220330951393855,-0.282498614543114,-0.185507958634197,-0.258987291089423,-0.119838629499655,-0.191555828570612,-0.0377437729857307,-0.248813297165638,-0.00363115005819805,-0.121598858578126,-0.15229528064161,-0.378342631279812,-0.350279004418522,0.501773092527359,0.559316050306207,0.262161460339205,0.141208938033608,0.82315187139292,0.844668817490704,-0.377523480863867,0.446768053529557,0.328348153852415,0.472176250180792,0.486105257890523,-0.503622319439224,0.408059966902278
"ELF4",-0.64365253464893,-0.516386020812129,-0.649185517198664,0.566250841049595,0.578238114995676,-0.209528548036532,-0.405670921926188,-0.389018979993717,0.670976066023774,0.188737145845249,0.382744331870263,0.564219285313554,0.295887206324918,0.730704156119263,-0.289575537046528,-0.660795289173836,-0.634041498639498,-0.638449213098794,0.617207513586052,-0.673175816704411,0.698139967453467,0.673710914121987,0.5575679204323,-0.645037156279455,0.64132974886804,-0.666135742811701,0.653161813560652,-0.0632611591054869,-0.0203518482286241,-0.0255305957075856,0.547246242052045,-0.711736716216006,-0.702281723445868,-0.755723977214378,-0.412815850728659,-0.742252329869098,-0.36797866650517,-0.358702688702778,1,-0.653362999928879,-0.653362999928879,-0.663581671278071,0.7094440111781,0.701956062374773,0.714577569193067,0.0267885304170543,0.642144212619962,0.669520912169576,-0.703740327140021,-0.558509750358234,-0.493228110650172,-0.528717685892506,-0.53355718791862,-0.624928873203347,0.641618921267179,-0.25754199419051,-0.192827811111111,0.659642322426314,-0.720688276009144,-0.664462643933955,-0.675804879456649,-0.700585666687863,0.633443023180775,0.231411614661633,0.454759872693278,-0.679208557295279,0.634736305677328,0.655359751118242,0.659916448954823,-0.664477965444714,-0.672823289767688,0.637453735403354,-0.672845774996759,-0.310360356388206,0.218416444699013,-0.459416654128585,-0.683233338074324,-0.293598623871701,-0.65620584252053,0.427984472191201,-0.683440116440955,-0.696764130117827,-0.616942196789332,-0.646440301836889,-0.707235150703837,0.503209072083808,-0.675999670878861,0.018479856546257,-0.196942287593826,0.717096656273117,0.734953240483865,-0.52899248738473,0.470055770074984,0.329940244672793,0.395131560744236,0.185893697903591,0.254946288927108,0.226875170806044,-0.218499174117311,-0.145828939355051,0.0035838379049676,0.249518813934338,0.71399687525079,0.557693862578148,-0.729663215685995,-0.681038209431473,-0.617828651519646,-0.629528952038482,-0.423619494461943,-0.440721788090025,0.851874423335282,-0.693202004396076,-0.555142824492725,-0.675923280530594,-0.654594942373029,0.796791059771404,-0.657271053682904
"ETV6",0.538228731970317,0.416721635607735,0.541789107233855,-0.490308296401714,-0.491578734785538,0.0957832035946883,0.32441603497518,0.303933097565431,-0.596532372022808,-0.215959001120519,-0.337537635987244,-0.450381053495184,-0.288858038912371,-0.566242026631915,0.190239663789551,0.597906654054763,0.550237818819501,0.53921166842083,-0.558057174511049,0.608863252910635,-0.5480148900822,-0.523893626277172,-0.489279382433757,0.554553750889925,-0.504873029829394,0.589852914740214,-0.507963638138196,-0.0297232020767222,-0.0563704435890513,-0.0449969823163614,-0.511999375018379,0.601088021155667,0.600332518213401,0.707874151907526,0.303162506088132,0.678623391758083,0.272883065598849,0.266722386955546,-0.653362999928879,1,1,0.689798402946827,-0.607520708843743,-0.604564634115776,-0.610417778497757,0.0107715920976235,-0.497715925755742,-0.531349408497361,0.587855402253311,0.490878059338831,0.503095435767183,0.548857308784548,0.427276523909102,0.697404409075406,-0.619728432584114,0.167880819413524,0.115834097165273,-0.526293949101924,0.622487694066447,0.560410655334492,0.583648999298309,0.629959978338816,-0.507699340007436,-0.202638021396293,-0.402945528249039,0.634748155373118,-0.481410402523303,-0.520050272219816,-0.517620637596762,0.69721094843818,0.699903440121589,-0.505790248755283,0.602530046752763,0.206823103692461,-0.167367437357858,0.360636357096049,0.693462155109642,0.221699168446196,0.567153020333199,-0.383151466207417,0.568326577313059,0.597275560119624,0.516460531380106,0.563926743163365,0.589145826078021,-0.437778032397378,0.703672164239836,0.0184869462686994,0.17719312222187,-0.610939420978261,-0.62464630365142,0.41985448023281,-0.370101389277976,-0.260101483268557,-0.286743302507011,-0.155634825863238,-0.180663522033128,-0.24813782649711,0.20067944909367,0.139469117652294,0.0260951678412545,-0.204695923067943,-0.533113313633501,-0.485523353492631,0.700661951125131,0.585249667741707,0.507314185635837,0.550663911398119,0.343098902795425,0.350262704314089,-0.614601537012346,0.718748421871088,0.440801894448127,0.703581130900531,0.679047848330279,-0.649555169820982,0.553026919907806
"GRHL1",0.538228731970317,0.416721635607735,0.541789107233855,-0.490308296401714,-0.491578734785538,0.0957832035946883,0.32441603497518,0.303933097565431,-0.596532372022808,-0.215959001120519,-0.337537635987244,-0.450381053495184,-0.288858038912371,-0.566242026631915,0.190239663789551,0.597906654054763,0.550237818819501,0.53921166842083,-0.558057174511049,0.608863252910635,-0.5480148900822,-0.523893626277172,-0.489279382433757,0.554553750889925,-0.504873029829394,0.589852914740214,-0.507963638138196,-0.0297232020767222,-0.0563704435890513,-0.0449969823163614,-0.511999375018379,0.601088021155667,0.600332518213401,0.707874151907526,0.303162506088132,0.678623391758083,0.272883065598849,0.266722386955546,-0.653362999928879,1,1,0.689798402946827,-0.607520708843743,-0.604564634115776,-0.610417778497757,0.0107715920976235,-0.497715925755742,-0.531349408497361,0.587855402253311,0.490878059338831,0.503095435767183,0.548857308784548,0.427276523909102,0.697404409075406,-0.619728432584114,0.167880819413524,0.115834097165273,-0.526293949101924,0.622487694066447,0.560410655334492,0.583648999298309,0.629959978338816,-0.507699340007436,-0.202638021396293,-0.402945528249039,0.634748155373118,-0.481410402523303,-0.520050272219816,-0.517620637596762,0.69721094843818,0.699903440121589,-0.505790248755283,0.602530046752763,0.206823103692461,-0.167367437357858,0.360636357096049,0.693462155109642,0.221699168446196,0.567153020333199,-0.383151466207417,0.568326577313059,0.597275560119624,0.516460531380106,0.563926743163365,0.589145826078021,-0.437778032397378,0.703672164239836,0.0184869462686994,0.17719312222187,-0.610939420978261,-0.62464630365142,0.41985448023281,-0.370101389277976,-0.260101483268557,-0.286743302507011,-0.155634825863238,-0.180663522033128,-0.24813782649711,0.20067944909367,0.139469117652294,0.0260951678412545,-0.204695923067943,-0.533113313633501,-0.485523353492631,0.700661951125131,0.585249667741707,0.507314185635837,0.550663911398119,0.343098902795425,0.350262704314089,-0.614601537012346,0.718748421871088,0.440801894448127,0.703581130900531,0.679047848330279,-0.649555169820982,0.553026919907806
"JDP2(var.2)",0.556050262741631,0.505618273295445,0.731707275836252,-0.584075929303792,-0.57786903239544,0.201924685693442,0.221733086936561,0.208862583275087,-0.575989646533363,-0.214276937601953,-0.324985305533633,-0.468538166302331,-0.299058549935507,-0.56369640452918,0.118484797750988,0.816843264998153,0.731416581415766,0.635600578853717,-0.507781399829856,0.810219219585399,-0.600601830345883,-0.572248110663535,-0.513583042699306,0.718894519906104,-0.513497157117787,0.729252887328981,-0.588945576078047,-0.0169924379053999,-0.0436149045369317,-0.0475678305915978,-0.47842879182977,0.630885812548943,0.599971913752825,0.760870870984294,0.471465749678673,0.732638406399095,0.442580933679696,0.442371141113482,-0.663581671278071,0.689798402946827,0.689798402946827,1,-0.673039219088739,-0.666351263687016,-0.669648092391584,-0.0147656910776682,-0.589760189376206,-0.624730613546071,0.756932045962949,0.34719418307004,0.541735627283266,0.573784735544439,0.505859020892812,0.849978634797567,-0.548663102976587,0.0975560007537371,0.022196912202062,-0.635445614743734,0.787673488954596,0.666120523077325,0.790167324996733,0.762789962829146,-0.57377927175528,-0.253581980180864,-0.352551731713642,0.807557488666358,-0.583927105923897,-0.564244834156719,-0.603325652423608,0.895854493040191,0.904120419771967,-0.590891735128009,0.818278699742906,0.142681016678088,-0.141604781892209,0.448277780126286,0.883953008567249,0.11562200492425,0.768410453301972,-0.485948476544725,0.706859383097767,0.588082422539603,0.533446169263279,0.772353124601756,0.751511478299462,-0.389351817212571,0.880373465391533,-0.0120531750745879,-0.121564544551836,-0.661676773586937,-0.679619563973408,0.337274374651169,-0.426640666747468,-0.30375298746783,-0.351163963468861,-0.205644660207702,-0.235544914374514,-0.25396727895408,-0.0967405362328372,0.128550642348005,-0.0139817780000098,-0.254883141841146,-0.533872553808944,-0.530845243727968,0.889283250407484,0.790481534413611,0.53127148116865,0.433744814995139,0.5247585983389,0.530625459865839,-0.624988305769589,0.907134436568444,0.513985808371155,0.880272505176336,0.880038634917948,-0.737492861914033,0.650422902034813
"MSC",-0.611696632578534,-0.538922517402913,-0.666939166642583,0.513625553140598,0.527860118095112,-0.206204225952144,-0.348994202938919,-0.368736654045848,0.592610650495958,0.189597685625427,0.364133905319948,0.534322375142457,0.294044940143624,0.681152233418113,-0.276583420610314,-0.677373823783199,-0.646163516099516,-0.634740704286696,0.549357222764195,-0.706945060245438,0.678970542846791,0.65172702505321,0.532590152359121,-0.654378613997109,0.60270505411846,-0.665890251082532,0.652745512592108,-0.0502612771148432,-0.0107206872039375,-0.00876672901642691,0.469792073638234,-0.672760637555788,-0.645271058057314,-0.726126347152527,-0.478285932188303,-0.720001861186667,-0.440752992844917,-0.436493168213534,0.7094440111781,-0.607520708843743,-0.607520708843743,-0.673039219088739,1,0.990465610343971,0.966998515635408,0.00992864700601388,0.648558985728537,0.679221244142963,-0.720225718841475,-0.478267186695353,-0.488834790510799,-0.515630546569275,-0.540771121681913,-0.640806254655312,0.540140928879113,-0.251611922646767,-0.190144274448004,0.669954389763834,-0.733650741857529,-0.666745830653302,-0.698072822776061,-0.701638496424346,0.628267872707496,0.250243957094883,0.375811414985441,-0.693589214878858,0.639628248878627,0.643223088958758,0.663946580031072,-0.690502389079629,-0.696927944881441,0.640230727420759,-0.707638896082643,-0.297766903481668,0.164503025235215,-0.492146762833857,-0.706211022649767,-0.278616951374166,-0.689996599534116,0.660101502735819,-0.692532137680376,-0.655635118404855,-0.585557339422045,-0.673242923239694,-0.720573894621668,0.424283803740396,-0.69644909612554,0.00292107290062046,-0.0944504384150666,0.902830446785688,0.915336822730798,-0.501920776880124,0.469283820023396,0.332170482972044,0.402740339877655,0.210611101354559,0.269900941837808,0.22181188032099,-0.116453162930196,-0.146788189991037,-0.00191548645051888,0.266396269070941,0.670854665821132,0.738963962126365,-0.741167653875395,-0.708030089878009,-0.591387633534912,-0.551508379659338,-0.481071050879663,-0.502180839888313,0.694076210135749,-0.706084632151432,-0.559082228239895,-0.696724408598411,-0.684269959731238,0.763334861944424,-0.638339853850385
